"year","class","genus","month","order","family","phylum","country","eventID","habitat","kingdom","language","locality","modified","datasetID","eventDate","waterBody","references","countryCode","datasetName","fieldNumber","occurrenceID","rightsHolder","basisOfRecord","geodeticDatum","verbatimDepth","scientificName","vernacularName","decimalLatitude","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","decimalLongitude","occurrenceStatus","scientificNameID","dynamicProperties","occurrenceRemarks","maximumDepthInMeters","minimumDepthInMeters","ownerInstitutionCode","bibliographicCitation","id","dataset_id","depth","date_start","date_mid","date_end","date_year","node_id","dropped","absence","marine","brackish","terrestrial","subphylum","infraphylum","parvphylum","gigaclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","georeferenceProtocol","island","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","samplingEffort","samplingProtocol","taxonRank","verbatimCoordinateSystem","superclass","superclassid","license","maximumElevationInMeters","minimumElevationInMeters","organismQuantity","parentNameUsageID","scientificNameAuthorship","stateProvince","type","verbatimIdentification","catalogNumber","collectionCode","day","institutionCode","eventRemarks","identificationQualifier","identificationRemarks","identifiedBy","continent","county","fieldNotes","identificationVerificationStatus","institutionID","islandGroup","locationID","nomenclaturalCode","previousIdentifications","taxonomicStatus","verbatimCoordinates","verbatimEventDate","verbatimLatitude","verbatimLocality","verbatimLongitude","municipality","footprintSRS","collectionID","recordNumber","individualCount","locationAccordingTo","nameAccordingToID","coordinateUncertaintyInMeters","higherClassification","preparations","georeferenceRemarks","otherCatalogNumbers","startDayOfYear","associatedReferences","dateIdentified","coordinatePrecision","sex","eventTime","accessRights","informationWithheld","georeferenceVerificationStatus","organismRemarks","verbatimSRS","georeferencedBy","georeferenceSources","endDayOfYear","acceptedNameUsage","footprintWKT","higherGeographyID"
"2006","Teleostei","Lutjanus","11","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:SIMAC:CenPec:CHE-1:2006-11-08","Area coralina","Animalia",NA,"Parque Nacional Natural Tayrona, Bahía Chengue C1 Estación CHE 1",NA,"INVEMAR:SIMAC:1999","2006-11-08","Mar Caribe",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006",NA,"INVEMAR:SIMAC:CenPec:CHE-1:2006:M8:019193",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,11.3256111,NA,NA,NA,"jocu",-74.1283611,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,16,3,NA,NA,"87d12fc6-ad26-4580-9643-af5281a5054b","95dcd908-a6b9-4422-a441-42caa46724f5",9.5,1.162944e+12,1.162944e+12,1.162944e+12,2006,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-10,54,27.31,35.36,NA,NA,"Individuos","INVEMAR:SIMAC:CenPec:CHE","Kelly Gómez Campo","metros cuadrados","60","5 censos X 2 personas X 3 parcelas= 30 censos","Protocolo SIMAC - Censo abundancia de peces arrecifales","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Magdalena",NA,NA,NA,NA,"08","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","Niveles profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela intermedia.",NA,NA,NA,"SA","Santa Marta","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Verificado","800250062-0",NA,"http://marineregions.org/mrgid/25303","ICZN","Lutjanus jocu","Válido","""11° 19' 32.1"""" N 74° 7' 42"""" W""","2006/11/08","""11° 19' 32.1"""" N""","Chengue C1","""74° 7' 42"""" W""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","Teleostei","Lutjanus",NA,"Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,"Colombian Caribbean Sea","2006-12-21 00:00:00","https://marineinfo.org/id/dataset/3155","1995/1995",NA,NA,NA,NA,NA,"urn:catalog:HMAP:18:571099",NA,"Occurrence",NA,NA,"Lutjanus jocu",NA,11.1999998092651,NA,NA,NA,NA,-74.3499984741211,"present","urn:lsid:marinespecies.org:taxname:159798","ObservedWeight=30.27;",NA,NA,NA,NA,"Duarte, Luis O & Garcia, Camilo B (eds.) Colombian Caribbean Sea 1970-2001; in Starkey, DJ & Nicholls, J (comp.) HMAP Data Pages (www.hull.ac.uk/hmap)","87e6ae65-d78c-4acc-a5b0-a9d5ef622fd1","4d6cd31a-4559-4fd3-beff-4d47f5e2ee86",NA,788918400000,804643200000,8.20368e+11,1995,"4bf79a01-65a9-4db6-b37b-18434f26ddfc,307cc0a7-238f-4dd5-8e5b-25e0310d983d",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",417,12004,27.6,34.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"571099","18",NA,"HMAP",NA,NA,NA,NA,"Caribbean Sea (Atlantic)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","Teleostei","Lutjanus","05","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:MAR-1:2021-05-12",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, Maracaibo, Estación MAR 1",NA,NA,"2021-05-12","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:MAR-1:2021:S:031173",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.375383,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.352517,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"8acd7807-0eb5-4c36-b935-40e4af91d267","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1620777600000,1620777600000,1620777600000,2021,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-7,220,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:MAR","González Corredor Juan David","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"12","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"12/05/21",NA,"MARACAIBO",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:TNT-2:2014-10-18",NA,"Animalia",NA,"Parque Nacional Natural Corales del Rosario y San Bernardo, Sector Islas de San Bernardo, Isla Tintipan medio, Estación TNT 2",NA,NA,"2014-10-18","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:TNT-2:2014:M:004801",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,9.810056,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-75.824889,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"8c524962-5347-40d1-9de8-f401e116aef3","7140a522-1379-452e-a8a7-8841a96fe656",10,1413590400000,1413590400000,1413590400000,2014,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",24,1578,28.87,34.87,NA,"Isla Tintipan","individuos","INVEMAR:ICTac:AbunPec:TNT","Galeano Elizabeth","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Bolívar",NA,NA,NA,NA,"18","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Cartagena de Indias",NA,"Verificado","800.250.062-0","Archipiélago Corales del Rosario y San Bernardo","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"18/10/14",NA,"Tintipan 2 Medio",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","Teleostei","Lutjanus","11","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,"Praia Vermelha Saco da Praia Vermelha",NA,NA,"2003-11-18T12:00:00Z",NA,NA,NA,NA,"10",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,-23.193,NA,NA,NA,NA,-44.644,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,10.4,10.4,NA,NA,"8ebd5ecf-4489-4fe0-87d7-9f7bd22e6686","eddee438-1ec9-4e50-83ca-a7ee7bc324cc",10.4,1069113600000,1069113600000,1069113600000,2003,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-72,78,23.73,35.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch & Schneider, 1801)",NA,NA,NA,"FFRMGFGJG488","Reef Fish","18","MMA/BIO23",NA,NA,NA,"Ferreira, C.E.L.; Ferreira, C.G.W.; Rangel, C.A.; Mendonca, J.P.; Gerhardinger, L.C.; Filho, A.C.; Godoy, E.A.; Junior, O.L.; Gasparini, J.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2006-07-26T12:45:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,18.3593406677,NA,NA,NA,NA,-64.7811737061,NA,"urn:lsid:marinespecies.org:taxname:159798","observedindividualcount=2;","batchcode=VIRG-ST J-0700-0600;survey_index=3269;habitat_structure=HARD;permanent/random=random;management=VIIS;trophic=P",NA,NA,NA,NA,"8ee7a101-e625-405a-a5be-c2d4644d39b6","a9114765-9e28-4a43-9987-4fd9f398748a",NA,1.153872e+12,1.153872e+12,1.153872e+12,2006,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",13,702,27.69,34.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0600.3269.14409",NA,"26","NOAA-CCMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Teleostei","Lutjanus","12","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:CHE-2:2014-12-19",NA,"Animalia",NA,"Parque Nacional Natural Tayrona, Bahía Chengue C2, Estación CHE 2",NA,NA,"2014-12-19","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:CHE-2:2014:M:017632",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,11.3298611,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-74.1286111,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"8effea82-cd8b-497a-abe4-dccf05703fd3","7140a522-1379-452e-a8a7-8841a96fe656",10,1418947200000,1418947200000,1418947200000,2014,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-10,49,27.31,35.36,NA,NA,"individuos","INVEMAR:ICTac:AbunPec:CHE","Polanco Andrea | Díaz Sánchez Christian Michael","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"3",NA,"(Bloch & Schneider, 1801)","Magdalena",NA,NA,NA,NA,"19","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Santa Marta",NA,"Verificado","800.250.062-0",NA,"http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"19/12/14",NA,"Chengue..C2",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","2","Eupercaria incertae sedis","Lutjanidae","Chordata","Brazil",NA,NA,"Animalia",NA,"Eastern Parcel das Paredes",NA,NA,"2000-02-19T12:00:00Z","South Atlantic",NA,NA,NA,"21",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,-17.819167,NA,NA,NA,NA,-38.924722,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,18,6,NA,NA,"8fdf7de7-9206-4f1c-aa79-9237bfdc7717","7a950cb1-88cc-4401-9368-1495e64586ff",12,950918400000,950918400000,950918400000,2000,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",23,25852,25.9,36.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch & Schneider, 1801)",NA,NA,NA,"MFSFAF701","RAP","19","CI_BR",NA,NA,NA,NA,NA,"Abrolhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","2","Eupercaria incertae sedis","Lutjanidae","Chordata","Brazil",NA,NA,"Animalia",NA,"Areia Reef",NA,NA,"2000-02-27T12:00:00Z","South Atlantic",NA,NA,NA,"43",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,-17.605278,NA,NA,NA,NA,-39.050833,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,3,NA,NA,"9133c0fa-5de6-416f-bb6a-99b34ccf5532","7a950cb1-88cc-4401-9368-1495e64586ff",5,951609600000,951609600000,951609600000,2000,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",10,62,25.89,36.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch & Schneider, 1801)",NA,NA,NA,"MFSFAF705","RAP","27","CI_BR",NA,NA,NA,NA,NA,"Abrolhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Teleostei","Lutjanus","05","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:CHE-1:2014-05-07",NA,"Animalia",NA,"Parque Nacional Natural Tayrona, Bahía Chengue C1, Estación CHE 1",NA,NA,"2014-05-07","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:CHE-1:2014:M:005455",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,11.3256111,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-74.1283611,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"92b73cce-479e-4817-ac21-acb45ebb3346","7140a522-1379-452e-a8a7-8841a96fe656",10,1399420800000,1399420800000,1399420800000,2014,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-10,54,27.31,35.36,NA,NA,"individuos","INVEMAR:ICTac:AbunPec:CHE","Navas Camacho Raul | Muñoz Escobar Laura","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Magdalena",NA,NA,NA,NA,"07","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Santa Marta",NA,"Verificado","800.250.062-0",NA,"http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"07/05/14",NA,"Chengue..C1",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:MRC-1:2014-10-01",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, Marcela's Place, Estación MRC 1",NA,NA,"2014-10-01","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:MRC-1:2014:S:004440",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.36515,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.34165,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"9355158f-a91e-4e94-962c-1e1ff2e4ccd9","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1412121600000,1412121600000,1412121600000,2014,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",159,929,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:MRC","Posada Santiago | Galeano Elizabeth","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"01","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"01/10/14",NA,"Marcela's place",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","Teleostei","Lutjanus",NA,"Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia",NA,NA,"Animalia",NA,"Mestizo",NA,NA,"2001-07-02T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,9.42694473267,NA,NA,NA,NA,-75.7936096191,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,NA,NA,NA,NA,"94e23136-98e2-4088-90f4-3eaf0bdb3223","f7777a70-e23c-436a-a0cb-9200bf87e194",NA,9.94032e+11,9.94032e+11,9.94032e+11,2001,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-2,-87,28.9,34.62,NA,NA,NA,NA,"Adela Roa",NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch y Schneider, 1801)","CORDOBA",NA,NA,"PEC-3705","MHNMC",NA,"INVEMAR",NA,NA,NA,"Adela Roa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"1999-10-05T00:23:37Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,11.7421503067,NA,NA,NA,NA,-66.8577194214,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,13.7,13.7,NA,NA,"95e06741-0eab-4fc1-b952-f5426101cd96","e191604f-fe12-424a-9bc7-98100d969515",13.7,939081600000,939081600000,939081600000,1999,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",115,257,27.49,35.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","5","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","Teleostei","Lutjanus","8","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"1999-08-22T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,19.8250007629,NA,NA,NA,NA,-87.4477767944,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,11.4,11.4,NA,NA,"9634b02f-4a0c-4a7f-9aa7-9d362ef51de2","e191604f-fe12-424a-9bc7-98100d969515",11.4,9.3528e+11,9.3528e+11,9.3528e+11,1999,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",10,1110,27.96,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","22","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
