"basisOfRecord","class","country","datasetID","datasetName","decimalLatitude","decimalLongitude","eventDate","eventID","family","genus","geodeticDatum","habitat","kingdom","license","maximumDepthInMeters","maximumElevationInMeters","minimumDepthInMeters","minimumElevationInMeters","modified","occurrenceID","occurrenceStatus","order","ownerInstitutionCode","phylum","references","samplingEffort","samplingProtocol","scientificName","scientificNameAuthorship","scientificNameID","stateProvince","taxonRank","waterBody","id","dataset_id","node_id","depth","date_start","date_mid","date_end","date_year","dropped","absence","marine","brackish","subphylum","infraphylum","parvphylum","gigaclass","superclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","superclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","countryCode","georeferenceProtocol","island","locality","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","verbatimCoordinateSystem","language","organismQuantity","type","parentNameUsageID","verbatimIdentification","catalogNumber","day","dynamicProperties","institutionCode","month","occurrenceRemarks","year","collectionCode","collectionID","individualCount","fieldNumber","municipality","rightsHolder","verbatimDepth","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","bibliographicCitation","terrestrial","vernacularName","recordNumber","coordinateUncertaintyInMeters","associatedReferences","dateIdentified","identifiedBy","eventTime","georeferenceRemarks","accessRights","continent","identificationRemarks","identificationVerificationStatus","institutionID","islandGroup","locationAccordingTo","locationID","taxonomicStatus","acceptedNameUsage","eventRemarks","footprintWKT","county","higherClassification","lifeStage","preparations","verbatimEventDate","verbatimLatitude","verbatimLongitude","georeferenceVerificationStatus","georeferencedBy","georeferencedDate","higherGeographyID","nomenclaturalCode","verbatimSRS","materialSampleID","verbatimCoordinates","footprintSRS","nameAccordingToID","previousIdentifications","verbatimLocality","startDayOfYear","coordinatePrecision","fieldNotes","informationWithheld","georeferenceSources","otherCatalogNumbers","associatedSequences","sex"
"HumanObservation","Teleostei",NA,NA,NA,17.7640304565,-64.5756530762,"2005-10-24T16:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"33e3e5bc-22f6-43ef-aafc-38994aecb8cb","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.130112e+12,1.130112e+12,1.130112e+12,2005,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-2,425,27.82,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0500.3025.48849","24","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0500;survey_index=3025;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7804107666,-64.5876617432,"2009-03-02T13:55:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"3402a3bd-61ec-42f2-b8c2-80b6df6522d9","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.235952e+12,1.235952e+12,1.235952e+12,2009,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",8,2085,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0300-0900.5032.61702","2","observedindividualcount=1;","NOAA-CCMA","3","batchcode=VIRG-ST C-0300-0900;survey_index=5032;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7625293732,-64.6487121582,"2006-11-08T15:49:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"3407f3b6-d3b7-4fa2-b054-70cc639a776d","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.162944e+12,1.162944e+12,1.162944e+12,2006,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-1,97,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0600.3686.53234","8","observedindividualcount=1;","NOAA-CCMA","11","batchcode=VIRG-ST C-1000-0600;survey_index=3686;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7908496857,-64.6167373657,"2005-03-25T14:40:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"34880704-c962-469c-9bb3-4a88e7d5df89","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1111708800000,1111708800000,1111708800000,2005,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-23,255,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0300-0500.2518.45283","25","observedindividualcount=1;","NOAA-CCMA","3","batchcode=VIRG-ST C-0300-0500;survey_index=2518;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3393058777,-64.6762542725,"2003-07-18T01:45:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"357826ff-5cda-49f4-abf4-a908161f568e","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1058486400000,1058486400000,1058486400000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-1,94,27.68,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0300.1227.4943","18","observedindividualcount=1;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0300;survey_index=1227;habitat_structure=HARD;permanent/random=random;management=VICR CBO Study;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7996101379,-64.6105270386,"2010-10-29T10:19:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"3581c489-862b-47a5-87da-e411f0e1602d","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1288310400000,1288310400000,1288310400000,2010,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",3,1287,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-1000.5995.66760","29","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-1000;survey_index=5995;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.349899292,-64.7850265503,"2005-07-19T10:49:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"364999da-6260-4b42-a105-8409b40fc0f7","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1121731200000,1121731200000,1121731200000,2005,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-7,32,27.69,34.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0500.2757.13714","19","observedindividualcount=1;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0500;survey_index=2757;habitat_structure=HARD;permanent/random=random;management=VIIS;trophic=I","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7883796692,-64.6100311279,"2003-03-27T14:45:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"36a9a5bf-d05b-4afd-9dc5-71ae94865278","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1048723200000,1048723200000,1048723200000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,158,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0304-0300.979.36545","27","observedindividualcount=5;","NOAA-CCMA","3","batchcode=VIRG-ST C-0304-0300;survey_index=979;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7889995575,-64.6149673462,"2007-10-17T10:25:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"36f18aae-1ddd-4818-9a84-059861be9aa4","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1192579200000,1192579200000,1192579200000,2007,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,58,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0700.4340.56895","17","observedindividualcount=3;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0700;survey_index=4340;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PreservedSpecimen","Teleostei",NA,NA,NA,17.789730072,-64.6117401123,"2001-08-06T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,3.3,NA,1,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793","U.S. Virgin Islands",NA,"Caribbean Sea","37090a7b-fadd-429f-85f6-0add7dab028c","58260603-43be-431e-9e8a-cf298245db17","310922b4-9d0c-4de1-92d7-9b442d34765b",2.15,9.97056e+11,9.97056e+11,9.97056e+11,2001,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,211,27.82,34.81,NA,NA,NA,"Station #, BUIS-2001-31: 1.00 - 3.30 m depth, 210 m to shore, 2.3 m relief, windward, off northeast shore",NA,NA,"Smith-Vaniz, William F. __Rocha, Luiz A. __Phillips, Brendalee",NA,NA,NA,NA,NA,NA,NA,NA,"BUIS 0002057","6",NA,"USGS","8",NA,"2001","BUIS-2001-31",NA,"1.0",NA,NA,NA,NA,NA,NA,NA,NA,"Smith-Vaniz, W.F., H.L. Jelks, and L.A. Rocha. 2010. USGS 2001 Buck Island National Monument Cryptic Fish Survey. U.S. Geological Survey, 7920 NW 71st Street, Gainesville, Florida 32653. Retrieve from http://obisusa.nbii.gov.",NA,NA,NA,NA,NA,NA,"Rocha, Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Croix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.0",NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7901706696,-64.6200866699,"2003-10-29T15:15:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"372a9723-2fd5-4028-94b0-8cf2a8e0fe13","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1067385600000,1067385600000,1067385600000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-23,100,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0300.1554.40391","29","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0300;survey_index=1554;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7787799835,-64.5849304199,"2006-11-02T11:16:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"387976e9-499b-4a0a-9159-763b9200fb0e","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1162425600000,1162425600000,1162425600000,2006,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",8,1862,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0600.3725.54123","2","observedindividualcount=1;","NOAA-CCMA","11","batchcode=VIRG-ST C-1000-0600;survey_index=3725;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7897701263,-64.5806503296,"2004-10-20T10:30:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"387e14ac-af56-437f-9e0c-14fb4d8fa3d4","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1098230400000,1098230400000,1098230400000,2004,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",11,3082,27.82,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0400.2211.43078","20","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0400;survey_index=2211;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7631702423,-64.5827484131,"2003-10-27T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"38fda6c4-bd11-4574-8463-7d1d95148830","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1067212800000,1067212800000,1067212800000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-2,117,27.82,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0300.1519.39711","27","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0300;survey_index=1519;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7998409271,-64.6288070679,"2009-11-04T14:07:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"39063fcf-bb1e-4241-863d-81184f7657e9","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1257292800000,1257292800000,1257292800000,2009,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",3,1167,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0900.5497.64165","4","observedindividualcount=1;","NOAA-CCMA","11","batchcode=VIRG-ST C-1000-0900;survey_index=5497;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.781539917,-64.5797729492,"2009-11-03T13:10:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"39160f57-a5a2-45ee-a2e7-2493aed514ee","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1257206400000,1257206400000,1257206400000,2009,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",7,2184,27.82,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0900.5538.65058","3","observedindividualcount=2;","NOAA-CCMA","11","batchcode=VIRG-ST C-1000-0900;survey_index=5538;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
